,service_layers,join,Unnamed: 0,map_title,type,item_id,owner,date_created,date_updated,share_settings,content_status,total_storage,number_of_views,number_of_ratings,average_rating,layer_type,service_title,layer_url,match
563,https://geo.co.crook.or.us/server/rest/services/FireDepartment/Boundaries/FeatureServer,1,,,,,,,,,,,,,,,,,
564,https://geo.co.crook.or.us/server/rest/services/FireDepartment/Landing_Zones/FeatureServer,1,,,,,,,,,,,,,,,,,
565,https://geo.co.crook.or.us/server/rest/services/CityServices/Zoning/FeatureServer,1,,,,,,,,,,,,,,,,,
566,http://geo.co.crook.or.us/server/rest/services/Hosted/Valuations_Table/FeatureServer,1,,,,,,,,,,,,,,,,,
567,http://geo.co.crook.or.us/server/rest/services/Hosted/districtAnalysisFS/FeatureServer,1,,,,,,,,,,,,,,,,,
568,https://geo.co.crook.or.us/server/rest/services/CityServices/Parks_and_Recreation_District/FeatureServer,1,,,,,,,,,,,,,,,,,
569,https://geo.co.crook.or.us/server/rest/services/Chamber_Features/FeatureServer,1,,,,,,,,,,,,,,,,,
570,http://geo.co.crook.or.us/server/rest/services/Hosted/PATS_property/FeatureServer,1,,,,,,,,,,,,,,,,,
571,https://geo.co.crook.or.us/server/rest/services/CityServices/PrinevilleAnnexations/FeatureServer,1,,,,,,,,,,,,,,,,,
572,https://geo.co.crook.or.us/server/rest/services/FireDepartment/Water_Sources/FeatureServer,1,,,,,,,,,,,,,,,,,
573,https://geo.co.crook.or.us/server/rest/services/basemaps/crook_basemap_update/FeatureServer,1,,,,,,,,,,,,,,,,,
574,https://geo.co.crook.or.us/server/rest/services/addressing/addressing/FeatureServer,1,104.0,Address Edit,Web Map,d0d8bb1b85c54c6f8af45482adb3b3bb,crookcountygis,11/01/2018 07:58:47 AM,10/12/2022 08:26:00 AM,shared,,35965.0,2087.0,0.0,0.0,ArcGISFeatureLayer,Driveways,https://geo.co.crook.or.us/server/rest/services/addressing/addressing/FeatureServer/1,True
575,https://geo.co.crook.or.us/server/rest/services/addressing/addressing/FeatureServer,1,105.0,Address Edit,Web Map,d0d8bb1b85c54c6f8af45482adb3b3bb,crookcountygis,11/01/2018 07:58:47 AM,10/12/2022 08:26:00 AM,shared,,35965.0,2087.0,0.0,0.0,ArcGISFeatureLayer,Address Points,https://geo.co.crook.or.us/server/rest/services/addressing/addressing/FeatureServer/0,True
576,https://geo.co.crook.or.us/server/rest/services/addressing/addressing/FeatureServer,1,180.0,Compliance Cases,Web Map,28585c6641644e66a16b1b18b80205d1,crookcountygis,07/22/2019 02:44:34 PM,07/07/2022 11:55:26 AM,shared,,15523.0,504.0,0.0,0.0,ArcGISFeatureLayer,Driveways,https://geo.co.crook.or.us/server/rest/services/addressing/addressing/FeatureServer/1,True
577,https://geo.co.crook.or.us/server/rest/services/addressing/addressing/FeatureServer,1,181.0,Compliance Cases,Web Map,28585c6641644e66a16b1b18b80205d1,crookcountygis,07/22/2019 02:44:34 PM,07/07/2022 11:55:26 AM,shared,,15523.0,504.0,0.0,0.0,ArcGISFeatureLayer,Address Points,https://geo.co.crook.or.us/server/rest/services/addressing/addressing/FeatureServer/0,True
578,https://geo.co.crook.or.us/server/rest/services/addressing/addressing/FeatureServer,1,235.0,CC Fire District Map,Web Map,d525ce959f5e42ce8d4ac93b33836a84,crookcountygis,06/02/2020 02:57:30 PM,07/07/2022 11:52:47 AM,shared,,56986.0,432.0,0.0,0.0,ArcGISFeatureLayer,Addresses,https://geo.co.crook.or.us/server/rest/services/addressing/addressing/FeatureServer/0,True
579,http://geo.co.crook.or.us/server/rest/services/Hosted/Junctions_FireWhat/FeatureServer,1,,,,,,,,,,,,,,,,,
580,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/Land_Use_Flag/FeatureServer,1,7.0,Land Use Flag,Web Map,db5194e68e0f4f6fbacb5bc015944328,crookcountygis,06/02/2022 10:55:32 AM,07/07/2022 12:00:19 PM,shared,,18450.0,270.0,0.0,0.0,ArcGISFeatureLayer,Land Use Flag,https://geo.co.crook.or.us/server/rest/services/CommunityDevelopment/Land_Use_Flag/FeatureServer/0,True
581,https://geo.co.crook.or.us/server/rest/services/FireDepartment/Public_Lands/FeatureServer,1,,,,,,,,,,,,,,,,,
582,http://geo.co.crook.or.us/server/rest/services/Hosted/OID_OfflineData/FeatureServer,1,,,,,,,,,,,,,,,,,
583,https://geo.co.crook.or.us/server/rest/services/FireDepartment/Water_Features/FeatureServer,1,,,,,,,,,,,,,,,,,
584,https://geo.co.crook.or.us/server/rest/services/FireDepartment/Response_Zones/FeatureServer,1,,,,,,,,,,,,,,,,,
585,http://geo.co.crook.or.us/server/rest/services/Hosted/permitDataTEst/FeatureServer,1,,,,,,,,,,,,,,,,,
586,http://geo.co.crook.or.us/server/rest/services/Hosted/TAV_RMV_WFL1/FeatureServer,1,,,,,,,,,,,,,,,,,
587,http://geo.co.crook.or.us/server/rest/services/Hosted/OID_GrimesFlat_McKay_Lots_QC/FeatureServer,1,,,,,,,,,,,,,,,,,
588,https://geo.co.crook.or.us/server/rest/services/CityServices/Natural_Feature/FeatureServer,1,,,,,,,,,,,,,,,,,
589,https://geo.co.crook.or.us/server/rest/services/CityServices/Transportation/FeatureServer,1,,,,,,,,,,,,,,,,,
590,https://geo.co.crook.or.us/server/rest/services/FireDepartment/Grids/FeatureServer,1,,,,,,,,,,,,,,,,,
591,https://geo.co.crook.or.us/server/rest/services/CityServices/Parks/FeatureServer,1,,,,,,,,,,,,,,,,,
592,https://geo.co.crook.or.us/server/rest/services/CityServices/Airport_Approach_Overlay/FeatureServer,1,,,,,,,,,,,,,,,,,
593,http://geo.co.crook.or.us/server/rest/services/Hosted/PATS_property_values/FeatureServer,1,,,,,,,,,,,,,,,,,
594,https://geo.co.crook.or.us/server/rest/services/CityServices/Prineville_Comprehensive_Plan/FeatureServer,1,,,,,,,,,,,,,,,,,
595,https://geo.co.crook.or.us/server/rest/services/CityServices/Public_Overlay_Zone/FeatureServer,1,,,,,,,,,,,,,,,,,
596,https://geo.co.crook.or.us/server/rest/services/FireDepartment/Transportation/FeatureServer,1,,,,,,,,,,,,,,,,,
597,http://geo.co.crook.or.us/server/rest/services/Hosted/Police_Services/FeatureServer,1,,,,,,,,,,,,,,,,,
598,https://geo.co.crook.or.us/server/rest/services/CityServices/PrinevilleCityBoundary/FeatureServer,1,,,,,,,,,,,,,,,,,
599,https://geo.co.crook.or.us/server/rest/services/restricted/Police_Compliance/FeatureServer,1,87.0,Police Compliance,Web Map,2738dac855cb40598c73f16977ab16d2,crookcountygis,09/02/2021 07:28:23 AM,07/07/2022 11:45:33 AM,shared,,55617.0,391.0,0.0,0.0,ArcGISFeatureLayer,Police Compliance,https://geo.co.crook.or.us/server/rest/services/restricted/Police_Compliance/FeatureServer/0,True
600,https://geo.co.crook.or.us/server/rest/services/CityServices/Prineville_Urban_Growth_Boundary/FeatureServer,1,,,,,,,,,,,,,,,,,
601,https://geo.co.crook.or.us/server/rest/services/CityServices/PLSS/FeatureServer,1,,,,,,,,,,,,,,,,,
602,https://geo.co.crook.or.us/server/rest/services/CityServices/City_Utilities_Abandoned/FeatureServer,1,,,,,,,,,,,,,,,,,
603,https://geo.co.crook.or.us/server/rest/services/emergencyManagement/EmergencyManagement/FeatureServer,1,341.0,Emergency Information Edit,Web Map,e48cccb96d714d8d9dd6170b50eef325,crookcountygis,11/07/2019 03:49:19 PM,06/28/2023 03:27:17 PM,shared,,20928.0,429.0,0.0,0.0,ArcGISFeatureLayer,Evacuation Levels,https://geo.co.crook.or.us/server/rest/services/emergencyManagement/EmergencyManagement/FeatureServer/4,True
604,https://geo.co.crook.or.us/server/rest/services/emergencyManagement/EmergencyManagement/FeatureServer,1,342.0,Emergency Information Edit,Web Map,e48cccb96d714d8d9dd6170b50eef325,crookcountygis,11/07/2019 03:49:19 PM,06/28/2023 03:27:17 PM,shared,,20928.0,429.0,0.0,0.0,ArcGISFeatureLayer,Evacuation Routes,https://geo.co.crook.or.us/server/rest/services/emergencyManagement/EmergencyManagement/FeatureServer/3,True
605,https://geo.co.crook.or.us/server/rest/services/emergencyManagement/EmergencyManagement/FeatureServer,1,343.0,Emergency Information Edit,Web Map,e48cccb96d714d8d9dd6170b50eef325,crookcountygis,11/07/2019 03:49:19 PM,06/28/2023 03:27:17 PM,shared,,20928.0,429.0,0.0,0.0,ArcGISFeatureLayer,Shelters,https://geo.co.crook.or.us/server/rest/services/emergencyManagement/EmergencyManagement/FeatureServer/2,True
606,https://geo.co.crook.or.us/server/rest/services/emergencyManagement/EmergencyManagement/FeatureServer,1,344.0,Emergency Information Edit,Web Map,e48cccb96d714d8d9dd6170b50eef325,crookcountygis,11/07/2019 03:49:19 PM,06/28/2023 03:27:17 PM,shared,,20928.0,429.0,0.0,0.0,ArcGISFeatureLayer,Road Closurers,https://geo.co.crook.or.us/server/rest/services/emergencyManagement/EmergencyManagement/FeatureServer/1,True
607,https://geo.co.crook.or.us/server/rest/services/emergencyManagement/EmergencyManagement/FeatureServer,1,345.0,Emergency Information Edit,Web Map,e48cccb96d714d8d9dd6170b50eef325,crookcountygis,11/07/2019 03:49:19 PM,06/28/2023 03:27:17 PM,shared,,20928.0,429.0,0.0,0.0,ArcGISFeatureLayer,Incident General Location,https://geo.co.crook.or.us/server/rest/services/emergencyManagement/EmergencyManagement/FeatureServer/0,True
608,https://geo.co.crook.or.us/server/rest/services/CityServices/Subdivisions/FeatureServer,1,,,,,,,,,,,,,,,,,
609,https://geo.co.crook.or.us/server/rest/services/CityServices/Taxlots/FeatureServer,1,0.0,permitToolTest,Web Map,b3e14b9f827c40b599bdfedb2d6e6034,jack.colpitt,01/18/2023 03:57:29 PM,01/23/2023 04:37:48 PM,shared,,7644.0,214.0,0.0,0.0,ArcGISFeatureLayer,Taxlots,https://geo.co.crook.or.us/server/rest/services/CityServices/Taxlots/FeatureServer/0,True
610,https://geo.co.crook.or.us/server/rest/services/CityServices/Taxlots/FeatureServer,1,349.0,Valuation_Visual,Web Map,1e7feaf156064543824a367b56570b07,jack.colpitt,04/13/2022 02:10:27 PM,04/14/2022 08:11:13 AM,private,,8437.0,157.0,0.0,0.0,ArcGISFeatureLayer,Taxlots,https://geo.co.crook.or.us/server/rest/services/CityServices/Taxlots/FeatureServer/0,True
611,http://geo.co.crook.or.us/server/rest/services/Hosted/Reservoir_Elevation/FeatureServer,1,,,,,,,,,,,,,,,,,
612,http://geo.co.crook.or.us/server/rest/services/Hosted/Sales_/FeatureServer,1,,,,,,,,,,,,,,,,,
613,https://geo.co.crook.or.us/server/rest/services/CityServices/Trails/FeatureServer,1,,,,,,,,,,,,,,,,,
614,https://geo.co.crook.or.us/server/rest/services/FireDepartment/Points_of_Interest/FeatureServer,1,,,,,,,,,,,,,,,,,
615,https://geo.co.crook.or.us/server/rest/services/CityServices/Elevation/FeatureServer,1,,,,,,,,,,,,,,,,,
616,https://geo.co.crook.or.us/server/rest/services/CityServices/Natural_Features_Overlay_District/FeatureServer,1,,,,,,,,,,,,,,,,,
617,http://geo.co.crook.or.us/server/rest/services/Hosted/cc_crookedRiver/FeatureServer,1,,,,,,,,,,,,,,,,,
618,http://geo.co.crook.or.us/server/rest/services/Hosted/City_Research_Points/FeatureServer,1,,,,,,,,,,,,,,,,,
619,https://geo.co.crook.or.us/server/rest/services/CityServices/Precincts/FeatureServer,1,,,,,,,,,,,,,,,,,
620,https://geo.co.crook.or.us/server/rest/services/CityServices/Address_Points/FeatureServer,1,,,,,,,,,,,,,,,,,
621,http://geo.co.crook.or.us/server/rest/services/Hosted/Real_Market_and_Assessed_Value/FeatureServer,1,,,,,,,,,,,,,,,,,
622,https://geo.co.crook.or.us/server/rest/services/basemaps/Crook_County_Basemap_2/FeatureServer,1,,,,,,,,,,,,,,,,,
623,https://geo.co.crook.or.us/server/rest/services/CityServices/Enterprise_Zone/FeatureServer,1,,,,,,,,,,,,,,,,,
624,https://geo.co.crook.or.us/server/rest/services/Facilities/City_Utilities/FeatureServer,1,,,,,,,,,,,,,,,,,
625,https://geo.co.crook.or.us/server/rest/services/Facilities/Pacific_Power_Utilities/FeatureServer,1,,,,,,,,,,,,,,,,,
626,https://geo.co.crook.or.us/server/rest/services/CampusMapFeatures/FeatureServer,1,311.0,CampusMap,Web Map,3aed4f87ed514028bcf51da310201c04,jack.colpitt,02/15/2023 10:51:44 AM,02/21/2023 08:22:27 AM,shared,,35618.0,382.0,0.0,0.0,ArcGISFeatureLayer,Buildings,https://geo.co.crook.or.us/server/rest/services/CampusMapFeatures/FeatureServer/5,True
627,https://geo.co.crook.or.us/server/rest/services/CampusMapFeatures/FeatureServer,1,312.0,CampusMap,Web Map,3aed4f87ed514028bcf51da310201c04,jack.colpitt,02/15/2023 10:51:44 AM,02/21/2023 08:22:27 AM,shared,,35618.0,382.0,0.0,0.0,ArcGISFeatureLayer,Floors,https://geo.co.crook.or.us/server/rest/services/CampusMapFeatures/FeatureServer/4,True
628,https://geo.co.crook.or.us/server/rest/services/CampusMapFeatures/FeatureServer,1,313.0,CampusMap,Web Map,3aed4f87ed514028bcf51da310201c04,jack.colpitt,02/15/2023 10:51:44 AM,02/21/2023 08:22:27 AM,shared,,35618.0,382.0,0.0,0.0,ArcGISFeatureLayer,Departments,https://geo.co.crook.or.us/server/rest/services/CampusMapFeatures/FeatureServer/3,True
629,https://geo.co.crook.or.us/server/rest/services/CampusMapFeatures/FeatureServer,1,314.0,CampusMap,Web Map,3aed4f87ed514028bcf51da310201c04,jack.colpitt,02/15/2023 10:51:44 AM,02/21/2023 08:22:27 AM,shared,,35618.0,382.0,0.0,0.0,ArcGISFeatureLayer,Floor Plans,https://geo.co.crook.or.us/server/rest/services/CampusMapFeatures/FeatureServer/2,True
630,https://geo.co.crook.or.us/server/rest/services/CampusMapFeatures/FeatureServer,1,315.0,CampusMap,Web Map,3aed4f87ed514028bcf51da310201c04,jack.colpitt,02/15/2023 10:51:44 AM,02/21/2023 08:22:27 AM,shared,,35618.0,382.0,0.0,0.0,ArcGISFeatureLayer,ADA,https://geo.co.crook.or.us/server/rest/services/CampusMapFeatures/FeatureServer/1,True
631,https://geo.co.crook.or.us/server/rest/services/CampusMapFeatures/FeatureServer,1,316.0,CampusMap,Web Map,3aed4f87ed514028bcf51da310201c04,jack.colpitt,02/15/2023 10:51:44 AM,02/21/2023 08:22:27 AM,shared,,35618.0,382.0,0.0,0.0,ArcGISFeatureLayer,Safety,https://geo.co.crook.or.us/server/rest/services/CampusMapFeatures/FeatureServer/0,True
632,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,239.0,CC Fire District Map,Web Map,d525ce959f5e42ce8d4ac93b33836a84,crookcountygis,06/02/2020 02:57:30 PM,07/07/2022 11:52:47 AM,shared,,56986.0,432.0,0.0,0.0,ArcGISFeatureLayer,Alarm Control Panel,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/13,True
633,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,240.0,CC Fire District Map,Web Map,d525ce959f5e42ce8d4ac93b33836a84,crookcountygis,06/02/2020 02:57:30 PM,07/07/2022 11:52:47 AM,shared,,56986.0,432.0,0.0,0.0,ArcGISFeatureLayer,Attic Crawl Access,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/12,True
634,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,241.0,CC Fire District Map,Web Map,d525ce959f5e42ce8d4ac93b33836a84,crookcountygis,06/02/2020 02:57:30 PM,07/07/2022 11:52:47 AM,shared,,56986.0,432.0,0.0,0.0,ArcGISFeatureLayer,Electrical Hazards,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/11,True
635,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,242.0,CC Fire District Map,Web Map,d525ce959f5e42ce8d4ac93b33836a84,crookcountygis,06/02/2020 02:57:30 PM,07/07/2022 11:52:47 AM,shared,,56986.0,432.0,0.0,0.0,ArcGISFeatureLayer,Access Point,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/10,True
636,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,243.0,CC Fire District Map,Web Map,d525ce959f5e42ce8d4ac93b33836a84,crookcountygis,06/02/2020 02:57:30 PM,07/07/2022 11:52:47 AM,shared,,56986.0,432.0,0.0,0.0,ArcGISFeatureLayer,FDC,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/9,True
637,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,244.0,CC Fire District Map,Web Map,d525ce959f5e42ce8d4ac93b33836a84,crookcountygis,06/02/2020 02:57:30 PM,07/07/2022 11:52:47 AM,shared,,56986.0,432.0,0.0,0.0,ArcGISFeatureLayer,Gas Shut Valves,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/8,True
638,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,245.0,CC Fire District Map,Web Map,d525ce959f5e42ce8d4ac93b33836a84,crookcountygis,06/02/2020 02:57:30 PM,07/07/2022 11:52:47 AM,shared,,56986.0,432.0,0.0,0.0,ArcGISFeatureLayer,Hazmat,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/7,True
639,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,246.0,CC Fire District Map,Web Map,d525ce959f5e42ce8d4ac93b33836a84,crookcountygis,06/02/2020 02:57:30 PM,07/07/2022 11:52:47 AM,shared,,56986.0,432.0,0.0,0.0,ArcGISFeatureLayer,Helicopter Landing Zones,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/6,True
640,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,247.0,CC Fire District Map,Web Map,d525ce959f5e42ce8d4ac93b33836a84,crookcountygis,06/02/2020 02:57:30 PM,07/07/2022 11:52:47 AM,shared,,56986.0,432.0,0.0,0.0,ArcGISFeatureLayer,Knox Location,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/5,True
641,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,248.0,CC Fire District Map,Web Map,d525ce959f5e42ce8d4ac93b33836a84,crookcountygis,06/02/2020 02:57:30 PM,07/07/2022 11:52:47 AM,shared,,56986.0,432.0,0.0,0.0,ArcGISFeatureLayer,Piv Wiv,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/4,True
642,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,249.0,CC Fire District Map,Web Map,d525ce959f5e42ce8d4ac93b33836a84,crookcountygis,06/02/2020 02:57:30 PM,07/07/2022 11:52:47 AM,shared,,56986.0,432.0,0.0,0.0,ArcGISFeatureLayer,Riser Room,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/3,True
643,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,250.0,CC Fire District Map,Web Map,d525ce959f5e42ce8d4ac93b33836a84,crookcountygis,06/02/2020 02:57:30 PM,07/07/2022 11:52:47 AM,shared,,56986.0,432.0,0.0,0.0,ArcGISFeatureLayer,Special Hazard,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/2,True
644,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,251.0,CC Fire District Map,Web Map,d525ce959f5e42ce8d4ac93b33836a84,crookcountygis,06/02/2020 02:57:30 PM,07/07/2022 11:52:47 AM,shared,,56986.0,432.0,0.0,0.0,ArcGISFeatureLayer,Stand Pipes,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/1,True
645,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,252.0,CC Fire District Map,Web Map,d525ce959f5e42ce8d4ac93b33836a84,crookcountygis,06/02/2020 02:57:30 PM,07/07/2022 11:52:47 AM,shared,,56986.0,432.0,0.0,0.0,ArcGISFeatureLayer,Water Sources,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/0,True
646,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,352.0,FD Collector Map,Web Map,660fd6cccca4402f9f4432bd5e61e775,crookcountygis,08/12/2020 03:47:50 PM,07/07/2022 11:52:08 AM,shared,,48565.0,278.0,0.0,0.0,ArcGISFeatureLayer,Water_Sources,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/0,True
647,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,353.0,FD Collector Map,Web Map,660fd6cccca4402f9f4432bd5e61e775,crookcountygis,08/12/2020 03:47:50 PM,07/07/2022 11:52:08 AM,shared,,48565.0,278.0,0.0,0.0,ArcGISFeatureLayer,Stand_Pipes,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/1,True
648,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,354.0,FD Collector Map,Web Map,660fd6cccca4402f9f4432bd5e61e775,crookcountygis,08/12/2020 03:47:50 PM,07/07/2022 11:52:08 AM,shared,,48565.0,278.0,0.0,0.0,ArcGISFeatureLayer,Special_Hazard,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/2,True
649,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,355.0,FD Collector Map,Web Map,660fd6cccca4402f9f4432bd5e61e775,crookcountygis,08/12/2020 03:47:50 PM,07/07/2022 11:52:08 AM,shared,,48565.0,278.0,0.0,0.0,ArcGISFeatureLayer,Riser_Room,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/3,True
650,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,356.0,FD Collector Map,Web Map,660fd6cccca4402f9f4432bd5e61e775,crookcountygis,08/12/2020 03:47:50 PM,07/07/2022 11:52:08 AM,shared,,48565.0,278.0,0.0,0.0,ArcGISFeatureLayer,Piv_Wiv,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/4,True
651,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,357.0,FD Collector Map,Web Map,660fd6cccca4402f9f4432bd5e61e775,crookcountygis,08/12/2020 03:47:50 PM,07/07/2022 11:52:08 AM,shared,,48565.0,278.0,0.0,0.0,ArcGISFeatureLayer,Knox_Location,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/5,True
652,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,358.0,FD Collector Map,Web Map,660fd6cccca4402f9f4432bd5e61e775,crookcountygis,08/12/2020 03:47:50 PM,07/07/2022 11:52:08 AM,shared,,48565.0,278.0,0.0,0.0,ArcGISFeatureLayer,Helicopter_Landing_Zones,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/6,True
653,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,359.0,FD Collector Map,Web Map,660fd6cccca4402f9f4432bd5e61e775,crookcountygis,08/12/2020 03:47:50 PM,07/07/2022 11:52:08 AM,shared,,48565.0,278.0,0.0,0.0,ArcGISFeatureLayer,Hazmat,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/7,True
654,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,360.0,FD Collector Map,Web Map,660fd6cccca4402f9f4432bd5e61e775,crookcountygis,08/12/2020 03:47:50 PM,07/07/2022 11:52:08 AM,shared,,48565.0,278.0,0.0,0.0,ArcGISFeatureLayer,Gas_Shut_Valves,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/8,True
655,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,361.0,FD Collector Map,Web Map,660fd6cccca4402f9f4432bd5e61e775,crookcountygis,08/12/2020 03:47:50 PM,07/07/2022 11:52:08 AM,shared,,48565.0,278.0,0.0,0.0,ArcGISFeatureLayer,FDC,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/9,True
656,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,362.0,FD Collector Map,Web Map,660fd6cccca4402f9f4432bd5e61e775,crookcountygis,08/12/2020 03:47:50 PM,07/07/2022 11:52:08 AM,shared,,48565.0,278.0,0.0,0.0,ArcGISFeatureLayer,Emergency_Power_Sources,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/11,True
657,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,363.0,FD Collector Map,Web Map,660fd6cccca4402f9f4432bd5e61e775,crookcountygis,08/12/2020 03:47:50 PM,07/07/2022 11:52:08 AM,shared,,48565.0,278.0,0.0,0.0,ArcGISFeatureLayer,Attic_Crawl_Access,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/12,True
658,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,364.0,FD Collector Map,Web Map,660fd6cccca4402f9f4432bd5e61e775,crookcountygis,08/12/2020 03:47:50 PM,07/07/2022 11:52:08 AM,shared,,48565.0,278.0,0.0,0.0,ArcGISFeatureLayer,Alarm_Control_Panel,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/13,True
659,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer,1,365.0,FD Collector Map,Web Map,660fd6cccca4402f9f4432bd5e61e775,crookcountygis,08/12/2020 03:47:50 PM,07/07/2022 11:52:08 AM,shared,,48565.0,278.0,0.0,0.0,ArcGISFeatureLayer,Access_Point,https://geo.co.crook.or.us/server/rest/services/e911/FD_layers_Collector/FeatureServer/10,True
660,https://geo.co.crook.or.us/server/rest/services/e911/Building_Footprings/FeatureServer,1,236.0,CC Fire District Map,Web Map,d525ce959f5e42ce8d4ac93b33836a84,crookcountygis,06/02/2020 02:57:30 PM,07/07/2022 11:52:47 AM,shared,,56986.0,432.0,0.0,0.0,ArcGISFeatureLayer,Building Footprings,https://geo.co.crook.or.us/server/rest/services/e911/Building_Footprings/FeatureServer/0,True
661,https://geo.co.crook.or.us/server/rest/services/CityServices/Barnes_Butte_Trail_System/FeatureServer,1,405.0,Barnes Butte Trail System,Web Map,0725da4b64f1408798a143b94f7a6470,crookcountygis,06/03/2022 12:51:52 PM,01/13/2023 09:37:52 AM,shared,,4196.0,460.0,0.0,0.0,ArcGISFeatureLayer,Barnes Butte Trail System - Trails,https://geo.co.crook.or.us/server/rest/services/CityServices/Barnes_Butte_Trail_System/FeatureServer/3,True
662,https://geo.co.crook.or.us/server/rest/services/CityServices/Barnes_Butte_Trail_System/FeatureServer,1,406.0,Barnes Butte Trail System,Web Map,0725da4b64f1408798a143b94f7a6470,crookcountygis,06/03/2022 12:51:52 PM,01/13/2023 09:37:52 AM,shared,,4196.0,460.0,0.0,0.0,ArcGISFeatureLayer,Barnes Butte Trail System - Trail Features,https://geo.co.crook.or.us/server/rest/services/CityServices/Barnes_Butte_Trail_System/FeatureServer/0,True
663,http://geo.co.crook.or.us/server/rest/services/Hosted/Barnes_Butte_KMZ_Lines/FeatureServer,1,,,,,,,,,,,,,,,,,
